continent,country_clean,ISO_A,year,sector,indicator,indicator_group,age_group,education_level,HDI_2023,avg_m,avg_f,gap_abs,gap_pct,rows_count
"South America",Colombia,COL_A,2021,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,376.4048181818182,480.7988181818182,-104.394,-27.734501514689335,22
"South America",Colombia,COL_A,2021,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,513.6224,606.0504,-92.428,-17.995321076339348,10
"South America",Colombia,COL_A,2021,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,85.65814285714286,46.58228571428571,39.07585714285715,45.6183800389255,14
"South America",Colombia,COL_A,2020,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,1699.737,1812.508,-112.77099999999996,-6.634614649207491,2
"South America",Colombia,COL_A,2020,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,430.340818181818,495.9717272727272,-65.6309090909092,-15.250914233095195,22
"South America",Colombia,COL_A,2020,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,547.938,581.6153999999999,-33.67739999999992,-6.146206322613128,10
"South America",Colombia,COL_A,2020,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,91.33757142857144,46.52485714285715,44.812714285714286,49.062739007418315,14
"South America",Colombia,COL_A,2019,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,1122.886,1318.868,-195.98199999999997,-17.453419136047646,2
"South America",Colombia,COL_A,2019,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,263,346.3798181818182,-83.37981818181822,-31.70335292084343,22
"South America",Colombia,COL_A,2019,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,399.7138,456.9548,-57.240999999999985,-14.32049631511346,10
"South America",Colombia,COL_A,2019,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,61.95428571428572,27.888428571428566,34.065857142857155,54.985473159933605,14
"South America",Colombia,COL_A,2018,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,1000.532,1196.091,-195.55899999999986,-19.545501793046085,2
"South America",Colombia,COL_A,2018,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,232.07890909090912,309.184909090909,-77.10599999999988,-33.22404448643638,22
"South America",Colombia,COL_A,2018,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,368.84700000000004,424.8008,-55.953799999999944,-15.169921403725647,10
"South America",Colombia,COL_A,2018,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,48.435428571428574,22.97957142857143,25.455857142857145,52.55627521766829,14
"South America",Colombia,COL_A,2017,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,946.222,1165.103,-218.88100000000009,-23.132097964325506,2
"South America",Colombia,COL_A,2017,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,220.0194545454545,299.8140909090909,-79.79463636363641,-36.267082167114175,22
"South America",Colombia,COL_A,2017,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,347.9914,419.1313999999999,-71.13999999999993,-20.443033937045552,10
"South America",Colombia,COL_A,2017,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,46.31371428571429,22.154,24.15971428571429,52.165356759491175,14
"South America",Colombia,COL_A,2016,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,925.136,1125.284,-200.14800000000014,-21.63444077411323,2
"South America",Colombia,COL_A,2016,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,208.50090909090912,287.4707272727273,-78.96981818181817,-37.87504741640541,22
"South America",Colombia,COL_A,2016,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,346.9688,411.8818,-64.91300000000001,-18.708598582927344,10
"South America",Colombia,COL_A,2016,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,49.53128571428572,19.596285714285717,29.935000000000006,60.4365494824339,14
"South America",Colombia,COL_A,2015,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,872.488,1083.208,-210.72000000000003,-24.15162156958033,2
"South America",Colombia,COL_A,2015,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,196.71754545454544,273.2024545454546,-76.48490909090916,-38.88057311521414,22
"South America",Colombia,COL_A,2015,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,329.37940000000003,401.9048000000001,-72.52540000000005,-22.018802633072998,10
"South America",Colombia,COL_A,2015,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,45.870428571428576,19.627285714285716,26.24314285714286,57.211462099765484,14
"South America",Colombia,COL_A,2014,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,896.281,1079.515,-183.23400000000015,-20.443811706373356,2
"South America",Colombia,COL_A,2014,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,198.13490909090908,268.6948181818182,-70.55990909090914,-35.61205312817165,22
"South America",Colombia,COL_A,2014,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,351.5523999999999,406.524,-54.97160000000008,-15.636815450555904,10
"South America",Colombia,COL_A,2014,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,44.15185714285714,20.827714285714283,23.324142857142856,52.82709350520768,14
"South America",Colombia,COL_A,2013,Other,Unemployment,Unemployment,"Child (<15)","Not stated",0.788,917.563,1120.683,-203.12,-22.136899591635668,2
"South America",Colombia,COL_A,2013,Other,Unemployment,Unemployment,"Adults (25-54)","Not stated",0.788,207.48109090909094,278.87627272727275,-71.39518181818181,-34.410452299705724,22
"South America",Colombia,COL_A,2013,Other,Unemployment,Unemployment,"Youth (15-24)","Not stated",0.788,352.4718,424.35560000000004,-71.88380000000006,-20.39419891179949,10
"South America",Colombia,COL_A,2013,Other,Unemployment,Unemployment,"Senior (55+)","Not stated",0.788,43.47471428571429,18.89785714285714,24.57685714285715,56.531382774223445,14
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,517.0373333333333,341.766,175.2713333333333,33.899163954633835,6
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3130.2685,2268.35,861.9185000000002,27.534970242967983,4
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4851.623333333333,4087.581333333333,764.0419999999999,15.748172261243143,6
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,776.3642,908.9672,-132.60300000000007,-17.079999309602385,10
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,199.415,141.12,58.29499999999999,29.23300654414161,4
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,245.3302,148.6112,96.719,39.424008947940365,30
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1637.6552000000001,1183.8134000000002,453.8417999999999,27.712903180107745,20
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2539.4694666666674,2124.6199333333334,414.84953333333397,16.336070930510914,30
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,408.68036,481.2226,-72.54223999999999,-17.75036118691879,50
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,100.708,72.20240000000001,28.505599999999987,28.30519918973665,20
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,145.13633333333334,91.82416666666664,53.3121666666667,36.732474523953364,24
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,964.557875,676.4409999999999,288.11687500000005,29.87035640551896,16
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1537.4089166666665,1322.599333333333,214.80958333333342,13.972182742316393,24
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,246.44382352941176,297.7700588235293,-51.326235294117566,-20.8267484893944,34
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,61.08425000000001,39.72174999999999,21.36250000000002,34.97219004898974,16
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,60.0545,57.67366666666666,2.380833333333335,3.9644545093762087,24
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,114.34575000000001,106.994,7.35175000000001,6.429403803814317,16
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,132.80100000000002,104.1465,28.654500000000013,21.577021257370056,24
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,52.33970000000001,52.0366,0.3031000000000077,0.5791015233178786,40
Africa,"South Africa",ZAF_A,2023,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,11.5975,10.779000000000002,0.8184999999999985,7.057555507652498,16
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,512.8126666666667,333.64366666666666,179.16900000000004,34.938489558890254,6
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3039.6839999999997,2184.2515,855.4324999999999,28.14215227635504,4
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4695.3313333333335,3912.096666666667,783.2346666666667,16.681137305610097,6
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,738.252,817.5973999999999,-79.34539999999993,-10.747739254346746,10
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,183.513,102.976,80.537,43.88626418836813,4
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,248.45406666666668,152.9892,95.46486666666667,38.42354763898679,30
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1582.1271,1151.8288000000002,430.2982999999997,27.19745461663603,20
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2456.1007999999997,2042.3946,413.7061999999996,16.84402366547821,30
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,389.65443999999997,438.3932000000001,-48.73876000000013,-12.508200856122706,50
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,95.267,52.35119999999999,42.915800000000004,45.047917956900086,20
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,143.12016666666668,88.97566666666665,54.14450000000002,37.83149591077895,24
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,938.4639999999998,642.545125,295.91887499999984,31.532256431786397,16
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1489.2671666666665,1263.9865000000002,225.28066666666632,15.126947784049918,24
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,237.91770588235295,226.64139999999998,11.276305882352972,4.739582470557678,37
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,52.02049999999999,29.759500000000003,22.26099999999999,42.792745167770384,16
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,55.27949999999999,49.23933333333334,6.04016666666665,10.926594246812382,24
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,118.10674999999999,97.72325000000002,20.38349999999997,17.25853941455503,16
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,129.48600000000002,91.70233333333334,37.783666666666676,29.17973114210546,24
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,45.43300000000001,41.15110000000001,4.2819,9.424647282812051,40
Africa,"South Africa",ZAF_A,2022,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,12.0225,7.490500000000001,4.532,37.69598669161988,16
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,508.77399999999994,352.88599999999997,155.88799999999998,30.639930499593138,6
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3049.516,2191.7309999999998,857.7850000000003,28.12856204066482,4
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4506.129666666667,3636.727666666667,869.4019999999996,19.293763480249005,6
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,689.7422,761.4992,-71.75699999999995,-10.403452188368343,10
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,117.489,59.519,57.970000000000006,49.34078935049239,4
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,243.75280000000004,162.3970666666666,81.35573333333343,33.3763277112441,30
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1590.8804999999998,1158.5391,432.3413999999998,27.17623353859701,20
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2394.268866666666,1903.2244666666668,491.0443999999991,20.509158634453524,30
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,367.47732,407.71655999999996,-40.23923999999994,-10.95012884060435,50
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,61.280799999999985,30.689600000000002,30.591199999999983,49.91971384185583,20
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,184.13311111111113,93.35333333333331,90.77977777777782,49.30116980590131,21
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,925.8741249999998,636.8826250000001,288.99149999999975,31.21282820167372,16
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1383.613333333333,1156.7230833333333,226.8902499999997,16.39838562796926,24
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,218.2565294117647,247.87147058823533,-29.614941176470637,-13.568868366177869,34
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,35.00750000000001,17.06025,17.947250000000007,51.266871384703286,16
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,61.696666666666665,52.907833333333336,8.78883333333333,14.245232049273321,24
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,129.32574999999997,102.72425,26.601499999999973,20.56937616831913,16
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,122.69349999999999,96.21749999999999,26.476,21.578975251337685,24
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,42.239200000000004,39.1862,3.0530000000000044,7.227883103846673,40
Africa,"South Africa",ZAF_A,2021,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,11.161,3.763,7.398,66.28438311979214,12
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,543.2933333333334,360.291,183.0023333333334,33.683890838589356,6
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,2890.5095,2060.816,829.6935000000003,28.70405719130141,4
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4212.919333333334,3399.5,813.4193333333342,19.307735775936226,6
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,678.3666000000001,763.2322,-84.86559999999997,-12.510285736355527,10
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,137.885,83.077,54.80799999999999,39.74906625086122,4
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,259.26606666666663,161.29259999999996,97.97346666666667,37.788773489061825,30
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1499.9610000000002,1076.2706,423.6904000000002,28.246761082454817,20
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2229.429733333333,1783.4413999999997,445.98833333333323,20.004592504761902,30
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,362.14003999999994,410.5716,-48.43156000000005,-13.37371034696966,50
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,69.59379999999997,42.26180000000001,27.331999999999965,39.27361345407202,20
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,151.48975,127.00299999999999,24.48675,16.163964888713593,21
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,877.1091250000002,608.69525,268.4138750000002,30.60210723494641,16
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1299.1065833333334,1075.8489166666666,223.25766666666686,17.185477275761134,24
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,213.79694117647063,245.68782352941184,-31.89088235294122,-14.916435276133392,34
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,40.92025000000001,23.63575,17.28450000000001,42.2394780090542,16
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,63.53399999999999,58.346666666666664,5.187333333333328,8.164657243890403,24
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,132.54274999999998,102.9345,29.608249999999984,22.338641683532284,16
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,120.59283333333332,90.78216666666664,29.810666666666677,24.720098071057304,24
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,41.354,39.22239999999999,2.131600000000006,5.154519514436345,40
Africa,"South Africa",ZAF_A,2020,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,9.548499999999999,6.2855,3.262999999999999,34.17290673927841,16
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,687.0833333333334,461.91933333333327,225.1640000000001,32.77098847786539,6
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3148.3714999999997,2377.684,770.6874999999995,24.478925056969917,4
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4341.688666666666,3591.77,749.918666666666,17.27251132547043,6
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,719.1537999999999,775.8532,-56.69940000000008,-7.884182771473931,10
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,191.032,87.575,103.45700000000001,54.15689517986515,4
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,325.798,213.15613333333332,112.64186666666669,34.57414307843102,30
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1623.1246,1241.3045,381.82010000000014,23.523770140628766,20
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2267.1941999999995,1867.920933333333,399.27326666666636,17.610898381209093,30
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,380.87971999999996,411.55804000000006,-30.6783200000001,-8.054595293233282,50
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,98.08299999999998,44.63359999999999,53.4494,54.49405095684268,20
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,195.52808333333334,123.14025,72.38783333333335,37.021706600543745,24
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,980.8033750000003,712.42025,268.3831250000003,27.363601292664825,16
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1384.3294166666665,1168.16375,216.16566666666654,15.615189857568215,24
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,230.81252941176467,255.3514117647059,-24.538882352941215,-10.631520921104057,34
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,54.597,24.637249999999995,29.959750000000007,54.8743520706266,16
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,79.24266666666668,66.57716666666667,12.665500000000009,15.98318246062728,24
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,131.38875000000002,109.2825,22.106250000000017,16.825070639609567,16
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,116.79466666666666,85.87349999999999,30.921166666666664,26.474810493629846,24
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,43.30590000000001,46.50988888888888,-3.2039888888888726,-7.398504335180362,38
Africa,"South Africa",ZAF_A,2019,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,13.028000000000004,6.7905,6.237500000000004,47.87764814246241,16
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,679.8473333333333,495.368,184.47933333333327,27.13540589014592,6
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3116.2595,2362.8555,753.404,24.176548840043647,4
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4247.976333333333,3495.968666666667,752.007666666666,17.702727314315688,6
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,699.3232,743.5648,-44.24159999999995,-6.326345243515437,10
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,173.431,85.385,88.046,50.76716388650241,4
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,322.36753333333337,229.07566666666668,93.29186666666669,28.93959751529983,30
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1602.2172,1230.8099000000002,371.40729999999985,23.180833410101943,20
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2219.821266666667,1820.8552666666667,398.9660000000001,17.97288844786573,30
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,367.4769199999999,393.38307999999995,-25.906160000000057,-7.049737980823412,50
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,89.75820000000002,43.3846,46.37360000000002,51.66502893328967,20
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,192.3905,131.65066666666667,60.73983333333334,31.571118809573935,24
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,981.1748749999998,712.4352500000001,268.7396249999997,27.389574666799305,16
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1360.9195833333335,1133.2098333333336,227.70974999999999,16.732050356881846,24
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,223.8763529411765,244.4980588235294,-20.6217058823529,-9.211203242966555,34
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,49.45149999999999,25.710749999999997,23.74074999999999,48.00814939890599,16
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,79.33550000000001,71.84433333333334,7.491166666666672,9.442389178446813,24
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,126.56125,107.0585,19.502750000000006,15.409732441801898,16
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,106.74066666666666,82.90216666666667,23.838499999999982,22.33310016176276,24
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,46.338,41.551100000000005,4.786899999999996,10.330398377141861,40
Africa,"South Africa",ZAF_A,2018,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,10.924,5.175,5.749,52.62724276821677,16
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,721.7636666666667,538.163,183.6006666666667,25.43778180392382,6
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3087.764,2293.737,794.027,25.71527487204333,4
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4154.4766666666665,3424.0046666666663,730.4720000000002,17.582768146489375,6
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,679.6526,728.0916,-48.438999999999965,-7.127023423437204,10
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,175.663,92.902,82.76100000000001,47.1135071130517,4
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,343.7297333333333,246.76459999999997,96.96513333333331,28.2097019635194,30
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1581.0866999999996,1189.5647000000001,391.5219999999995,24.762841911199406,20
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2156.7670000000003,1770.1334666666664,386.63353333333384,17.926532320521122,30
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,357.85231999999996,391.0022400000001,-33.14992000000012,-9.263575544235714,50
